representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
CONTRASTIVE,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.02087270399999852,0.8188591472067708,0.8070685,0.9540918163672655,0.1195,0.21239724505665408,0.00575,478,23,3977,3522,0.8926100362029488,0.119,0.2116025783507446,0.00575,-0.07375088899617799,0.0005000000000000004,0.0007946667059094692,0.0
CONTRASTIVE,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.010269188000052054,0.7833336128847823,0.7732521624996876,0.9378531073446328,0.08605495075168482,0.157644824311491,0.005702436495593572,166,11,1918,1763,0.8492352701699688,0.07724209434940384,0.14258373205741626,0.006220839813374806,-0.06590165728518649,0.00881285640228098,0.015061092254074732,-0.0005184033177812334
CONTRASTIVE,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.01765861199999108,0.8191994438126784,0.8060304106861772,0.9556650246305419,0.11358313817330211,0.2030350601779173,0.005269320843091335,388,18,3398,3028,0.8825154662309138,0.11475409836065574,0.20464630644740275,0.006733021077283372,-0.06331602241823542,-0.0011709601873536313,-0.0016112462694854446,-0.0014637002341920374
CONTRASTIVE,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.009784292000063033,0.7761022761184407,0.7699457949167315,0.916030534351145,0.06472491909385113,0.12090680100755667,0.005933117583603021,120,11,1843,1734,0.8401710716920899,0.08468176914778856,0.15521502718734553,0.006472491909385114,-0.0640687955736492,-0.019956850053937436,-0.03430822617978886,-0.0005393743257820927
CONTRASTIVE,MLP,72,0.1,400,IID,3051,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.021881988000018282,0.7493475464179592,0.8425955873914088,0.9054054054054054,0.1266540642722117,0.2222222222222222,0.007024586051179127,134,14,1979,924,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.0943557162732046,-0.16446124763705106,-0.22480245121754555,0.0010035122930255897
CONTRASTIVE,MLP,72,0.1,400,TEMPORAL,8000,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.060789167999928395,0.834229493955926,0.82331765625,0.951310861423221,0.127,0.22408469342743714,0.0065,508,26,3974,3492,0.9174490261676487,0.2585,0.40829220138203354,0.00775,-0.08321953221172262,-0.1315,-0.1842075079545964,-0.0012500000000000002
CONTRASTIVE,MLP,72,0.1,400,DOMAIN_OOD,3858,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.03188214799990874,0.7925326923902565,0.788064012194437,0.9103448275862069,0.06842923794712286,0.12729026036644167,0.00673924313115604,132,13,1916,1797,0.8712317389426518,0.15863141524105753,0.27079646017699116,0.012960082944530845,-0.07869904655239535,-0.09020217729393468,-0.1435061998105495,-0.006220839813374806
CONTRASTIVE,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.04950246300006711,0.8342894953557086,0.8236361193227627,0.9590909090909091,0.12353629976580796,0.21887966804979253,0.005269320843091335,422,18,3398,2994,0.9093181388167847,0.25526932084309134,0.4037971752720537,0.009074941451990632,-0.07502864346107607,-0.13173302107728338,-0.1849175072222612,-0.0038056206088992973
CONTRASTIVE,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.027145042000029207,0.781608076299622,0.777585040188333,0.905511811023622,0.06202804746494067,0.11610297829379101,0.006472491909385114,115,12,1842,1739,0.8621875935591705,0.15318230852211434,0.26259824318076747,0.01348435814455232,-0.08057951725954848,-0.09115426105717367,-0.14649526488697645,-0.007011866235167206
DAPT,LOGREG,72,0.25,1000,IID,3051,0.9977443476658041,0.005,0.00468384074941452,0.18543046357615894,0.4621317659999704,0.0179334109999445,0.8689076283521502,0.9067425971998403,0.9944444444444445,0.16918714555765596,0.28917609046849757,0.0005017561465127947,179,1,1992,879,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.0008995351967266974,-0.0047258979206049045,-0.005932169355079009,-0.002007024586051179
DAPT,LOGREG,72,0.25,1000,TEMPORAL,8000,0.9977443476658041,0.005,0.00468384074941452,0.18543046357615894,0.4621317659999704,0.0780979239999624,0.939561744848182,0.94104925,0.9810126582278481,0.155,0.26770293609671847,0.003,620,12,3988,3380,0.944772042320277,0.17875,0.30277366080880797,0.002,-0.005210297472095005,-0.023749999999999993,-0.035070724712089496,0.001
DAPT,LOGREG,72,0.25,1000,DOMAIN_OOD,3858,0.9977443476658041,0.005,0.00468384074941452,0.18543046357615894,0.4621317659999704,0.023767758000076356,0.9134673400235803,0.9218232209749906,0.967479674796748,0.12337998963193364,0.2188505747126437,0.00414722654224987,238,8,1921,1691,0.9250716547003521,0.16640746500777606,0.2845744680851064,0.003110419906687403,-0.01160431467677181,-0.04302747537584242,-0.0657238933724627,0.0010368066355624676
DAPT,LOGREG,72,0.25,1000,TEMPLATE_OOD,6832,0.9977443476658041,0.005,0.00468384074941452,0.18543046357615894,0.4621317659999704,0.04247874900011084,0.9338931499474105,0.9367324143443994,0.9763313609467456,0.1449063231850117,0.2523578893703798,0.00351288056206089,495,12,3404,2921,0.939581767222561,0.16510538641686182,0.28284854563691075,0.00234192037470726,-0.005688617275150576,-0.020199063231850112,-0.03049065626653097,0.00117096018735363
DAPT,LOGREG,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9977443476658041,0.005,0.00468384074941452,0.18543046357615894,0.4621317659999704,0.02030292000006284,0.9049071300453214,0.9140250707237855,0.9620853080568721,0.10949298813376483,0.19661016949152543,0.004314994606256742,203,8,1846,1651,0.9203942810768461,0.15426105717367852,0.26654240447343897,0.003236245954692557,-0.015487151031524649,-0.04476806903991369,-0.06993223498191353,0.001078748651564185
DAPT,XGBOOST,72,0.25,1000,IID,3051,0.9956239461898804,0.005,0.00468384074941452,0.2869757174392936,3.4496574180000152,0.007981629999903816,0.8506150353210512,0.8986049471828145,0.9735973597359736,0.27882797731569,0.43350477590007347,0.004014049172102358,295,8,1985,763,0.8550983615104757,0.2996219281663516,0.45908761766835626,0.0030105368790767687,-0.004483326189424486,-0.020793950850661602,-0.025582841768282794,0.0010035122930255893
DAPT,XGBOOST,72,0.25,1000,TEMPORAL,8000,0.9956239461898804,0.005,0.00468384074941452,0.2869757174392936,3.4496574180000152,0.019414927999946485,0.9194809938092624,0.9179341250000002,0.9904076738609112,0.2065,0.341745966073645,0.002,826,8,3992,3174,0.9201493909109851,0.21375,0.3513457982329977,0.003,-0.0006683971017227286,-0.0072500000000000064,-0.009599832159352728,-0.001
DAPT,XGBOOST,72,0.25,1000,DOMAIN_OOD,3858,0.9956239461898804,0.005,0.00468384074941452,0.2869757174392936,3.4496574180000152,0.009877254999992147,0.8809007146887394,0.8916717122977145,0.9734848484848485,0.1332296526697771,0.23438212494300045,0.0036288232244686366,257,7,1922,1672,0.8798253907739193,0.11612234318299637,0.2074074074074074,0.0036288232244686366,0.0010753239148201255,0.017107309486780728,0.02697471753559305,0.0
DAPT,XGBOOST,72,0.25,1000,TEMPLATE_OOD,6832,0.9956239461898804,0.005,0.00468384074941452,0.2869757174392936,3.4496574180000152,0.016536212000005435,0.9149316622633499,0.9144481781559709,0.9884393063583815,0.20023419203747073,0.3330087633885102,0.00234192037470726,684,8,3408,2732,0.9123696786644295,0.21165105386416863,0.34834979523006504,0.00351288056206089,0.0025619835989203477,-0.011416861826697905,-0.01534103184155483,-0.00117096018735363
DAPT,XGBOOST,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9956239461898804,0.005,0.00468384074941452,0.2869757174392936,3.4496574180000152,0.009407286000055137,0.8687326700830855,0.8802673364916115,0.9704641350210971,0.12405609492988134,0.21999043519846964,0.0037756202804746495,230,7,1847,1624,0.8707785635239498,0.1186623516720604,0.21143680922633348,0.0037756202804746495,-0.002045893440864255,0.005393743257820938,0.008553625972136158,0.0
DAPT,MLP,72,0.25,1000,IID,3051,0.9796397686004639,0.005,0.00468384074941452,0.39072847682119205,0.5900706880000826,0.025261844000056044,0.8579316103592832,0.9028196039635891,0.9770408163265306,0.3620037807183365,0.5282758620689655,0.004515805318615153,383,9,1984,675,0.8710656647793592,0.3790170132325142,0.5459496255956433,0.005017561465127948,-0.01313405442007598,-0.01701323251417769,-0.01767376352667782,-0.0005017561465127949
DAPT,MLP,72,0.25,1000,TEMPORAL,8000,0.9796397686004639,0.005,0.00468384074941452,0.39072847682119205,0.5900706880000826,0.05651322300002448,0.9386520149561229,0.9368723124999999,0.9885714285714285,0.346,0.5125925925925926,0.004,1384,16,3984,2616,0.9404459686642013,0.37425,0.5425878941645523,0.00525,-0.001793953708078333,-0.028250000000000053,-0.02999530157195973,-0.0012500000000000002
DAPT,MLP,72,0.25,1000,DOMAIN_OOD,3858,0.9796397686004639,0.005,0.00468384074941452,0.39072847682119205,0.5900706880000826,0.025453356000070926,0.906808964017693,0.9129208734867473,0.9755011135857461,0.22706065318818042,0.368376787216148,0.005702436495593572,438,11,1918,1491,0.9119091733156228,0.2856402280974598,0.4411529223378703,0.00933125972006221,-0.00510020929792987,-0.0585795749092794,-0.07277613512172226,-0.003628823224468637
DAPT,MLP,72,0.25,1000,TEMPLATE_OOD,6832,0.9796397686004639,0.005,0.00468384074941452,0.39072847682119205,0.5900706880000826,0.047377586999914456,0.9331810867838117,0.9319745316159251,0.9871134020618557,0.3363583138173302,0.5017467248908297,0.004391100702576112,1149,15,3401,2267,0.9353758454933137,0.36885245901639346,0.5365126676602087,0.006147540983606557,-0.0021947587095019205,-0.03249414519906324,-0.034765942769378944,-0.0017564402810304452
DAPT,MLP,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9796397686004639,0.005,0.00468384074941452,0.39072847682119205,0.5900706880000826,0.027168461999963256,0.8972413665739544,0.9042095635082721,0.9729064039408867,0.21305285868392665,0.3495575221238938,0.005933117583603021,395,11,1843,1459,0.9041990061073157,0.2750809061488673,0.4282115869017632,0.009708737864077669,-0.0069576395333613705,-0.06202804746494067,-0.0786540647778694,-0.003775620280474648
CONTRASTIVE,LOGREG,72,0.25,1000,IID,3051,0.9946551509309843,0.005,0.00468384074941452,0.16997792494481237,0.26642827199998464,0.034961396999960925,0.7717363743621909,0.8533572608098097,0.9082125603864735,0.1776937618147448,0.2972332015810277,0.009533366783743101,188,19,1974,870,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.09807078918668599,0.0037807183364839403,0.002124941757451093,0.007024586051179128
CONTRASTIVE,LOGREG,72,0.25,1000,TEMPORAL,8000,0.9946551509309843,0.005,0.00468384074941452,0.16997792494481237,0.26642827199998464,0.05382359299994732,0.8777443194767145,0.8701076249999999,0.9663760896637609,0.194,0.3231313762231938,0.00675,776,27,3973,3224,0.944772042320277,0.17875,0.30277366080880797,0.002,-0.06702772284356251,0.015250000000000014,0.020357715414385857,0.00475
CONTRASTIVE,LOGREG,72,0.25,1000,DOMAIN_OOD,3858,0.9946551509309843,0.005,0.00468384074941452,0.16997792494481237,0.26642827199998464,0.02316931999996541,0.8437344968059506,0.8392702472238278,0.9488817891373802,0.15396578538102643,0.2649420160570919,0.00829445308449974,297,16,1913,1632,0.9250716547003521,0.16640746500777606,0.2845744680851064,0.003110419906687403,-0.08133715789440155,-0.012441679626749635,-0.019632452028014502,0.005184033177812338
CONTRASTIVE,LOGREG,72,0.25,1000,TEMPLATE_OOD,6832,0.9946551509309843,0.005,0.00468384074941452,0.16997792494481237,0.26642827199998464,0.043604146999996374,0.8754429136881272,0.8676271670990352,0.9663608562691132,0.18501170960187355,0.31056511056511055,0.006440281030444965,632,22,3394,2784,0.939581767222561,0.16510538641686182,0.28284854563691075,0.00234192037470726,-0.06413885353443383,0.01990632318501173,0.027716564928199794,0.004098360655737705
CONTRASTIVE,LOGREG,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9946551509309843,0.005,0.00468384074941452,0.16997792494481237,0.26642827199998464,0.020004414000027282,0.8358664718708799,0.832232183482694,0.9429657794676806,0.133764832793959,0.23429381199811053,0.008090614886731391,248,15,1839,1606,0.9203942810768461,0.15426105717367852,0.26654240447343897,0.003236245954692557,-0.08452780920596614,-0.020496224379719513,-0.032248592475328436,0.0048543689320388345
CONTRASTIVE,XGBOOST,72,0.25,1000,IID,3051,0.9899430871009827,0.005,0.00468384074941452,0.16997792494481237,5.373974956999973,0.009823492000009537,0.7384488914314971,0.8287304241594161,0.8959276018099548,0.18714555765595464,0.3096168881939015,0.01154039136979428,198,23,1970,860,0.8550983615104757,0.2996219281663516,0.45908761766835626,0.0030105368790767687,-0.11664947007897863,-0.11247637051039694,-0.14947072947445478,0.008529854490717512
CONTRASTIVE,XGBOOST,72,0.25,1000,TEMPORAL,8000,0.9899430871009827,0.005,0.00468384074941452,0.16997792494481237,5.373974956999973,0.02376122399994074,0.8509640144256254,0.8379102812499999,0.967479674796748,0.1785,0.30139299282397636,0.006,714,24,3976,3286,0.9201493909109851,0.21375,0.3513457982329977,0.003,-0.06918537648535972,-0.035250000000000004,-0.04995280540902136,0.003
CONTRASTIVE,XGBOOST,72,0.25,1000,DOMAIN_OOD,3858,0.9899430871009827,0.005,0.00468384074941452,0.16997792494481237,5.373974956999973,0.012550638999982766,0.816072292218059,0.8058027310099511,0.9484126984126984,0.12389839294971487,0.21916552040348464,0.00673924313115604,239,13,1916,1690,0.8798253907739193,0.11612234318299637,0.2074074074074074,0.0036288232244686366,-0.06375309855586031,0.007776049766718501,0.011758112996077236,0.0031104199066874032
CONTRASTIVE,XGBOOST,72,0.25,1000,TEMPLATE_OOD,6832,0.9899430871009827,0.005,0.00468384074941452,0.16997792494481237,5.373974956999973,0.021052570000051674,0.8523446319499849,0.8375769642377241,0.9751655629139073,0.172423887587822,0.2930348258706468,0.004391100702576112,589,15,3401,2827,0.9123696786644295,0.21165105386416863,0.34834979523006504,0.00351288056206089,-0.06002504671444464,-0.03922716627634662,-0.055314969359418265,0.0008782201405152222
CONTRASTIVE,XGBOOST,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9899430871009827,0.005,0.00468384074941452,0.16997792494481237,5.373974956999973,0.011156228000004376,0.8105257348775485,0.8006910042603008,0.9481132075471698,0.10841423948220065,0.19457889641819942,0.005933117583603021,201,11,1843,1653,0.8707785635239498,0.1186623516720604,0.21143680922633348,0.0037756202804746495,-0.060252828646401246,-0.010248112189859757,-0.016857912808134062,0.0021574973031283713
CONTRASTIVE,MLP,72,0.25,1000,IID,3051,0.9998149871826172,0.005,0.00468384074941452,0.11699779249448124,0.6211302329999171,0.021332134999966,0.7720865346205507,0.8599554964113528,0.9256756756756757,0.12948960302457466,0.22719734660033167,0.0055193176116407425,137,11,1982,921,0.8710656647793592,0.3790170132325142,0.5459496255956433,0.005017561465127948,-0.09897913015880855,-0.24952741020793953,-0.31875227899531167,0.0005017561465127949
CONTRASTIVE,MLP,72,0.25,1000,TEMPORAL,8000,0.9998149871826172,0.005,0.00468384074941452,0.11699779249448124,0.6211302329999171,0.05935485300005894,0.8683847932890226,0.8610915625,0.9675925925925926,0.1045,0.18862815884476533,0.0035,418,14,3986,3582,0.9404459686642013,0.37425,0.5425878941645523,0.00525,-0.07206117537517864,-0.26975000000000005,-0.35395973531978697,-0.0017500000000000003
CONTRASTIVE,MLP,72,0.25,1000,DOMAIN_OOD,3858,0.9998149871826172,0.005,0.00468384074941452,0.11699779249448124,0.6211302329999171,0.02754597900002409,0.8308823628551516,0.8294790355709596,0.9246575342465754,0.06998444790046657,0.13012048192771083,0.005702436495593572,135,11,1918,1794,0.9119091733156228,0.2856402280974598,0.4411529223378703,0.00933125972006221,-0.08102681046047122,-0.21565578019699325,-0.3110324404101594,-0.003628823224468637
CONTRASTIVE,MLP,72,0.25,1000,TEMPLATE_OOD,6832,0.9998149871826172,0.005,0.00468384074941452,0.11699779249448124,0.6211302329999171,0.04636975299990809,0.8702607291626663,0.8618042453476957,0.9660056657223796,0.09982435597189696,0.18094985407269834,0.00351288056206089,341,12,3404,3075,0.9353758454933137,0.36885245901639346,0.5365126676602087,0.006147540983606557,-0.06511511633064737,-0.26902810304449654,-0.3555628135875103,-0.0026346604215456673
CONTRASTIVE,MLP,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9998149871826172,0.005,0.00468384074941452,0.11699779249448124,0.6211302329999171,0.02660820199992031,0.8237199104803565,0.8215901592987087,0.9173553719008265,0.059870550161812294,0.11240506329113924,0.005393743257820928,111,10,1844,1743,0.9041990061073157,0.2750809061488673,0.4282115869017632,0.009708737864077669,-0.08047909562695921,-0.215210355987055,-0.31580652361062395,-0.004314994606256741
DAPT,LOGREG,72,1.0,4000,IID,3051,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.040482183999984045,0.9007683851735581,0.9266919093955497,0.991044776119403,0.31379962192816635,0.4766690595836324,0.0015052684395383843,332,3,1990,726,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,0.004611674687179268,0.016068052930056698,0.019152719714351396,-0.0005017561465127946
DAPT,LOGREG,72,1.0,4000,TEMPORAL,8000,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.05761347300006037,0.9514064166989107,0.9466101874999999,0.9959481361426256,0.30725,0.4696217042414979,0.00125,1229,5,3995,2771,0.9499098889746075,0.322,0.4861294583883752,0.00275,0.0014965277243031982,-0.014749999999999985,-0.016507754146877274,-0.0014999999999999998
DAPT,LOGREG,72,1.0,4000,DOMAIN_OOD,3858,0.9943872366658331,0.005,0.00468384074941452,0.36423841059602646,0.6202724390000185,0.027627053999935924,0.9276714404979072,0.92552111089343,0.9900249376558603,0.20580611715914982,0.3407725321888412,0.002073613271124935,397,4,1925,1532,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,0.0017952517985251326,-0.027475375842405392,-0.036269780337342294,-0.002073613271124935
