representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,iid_ap,iid_recall,iid_f1,iid_fpr,drop_ap,drop_recall,drop_f1,fpr_increase,ap_retention
BASE,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.023832747000028576,0.9012352664105068,0.913931343406321,0.9452554744525548,0.13426645930533956,0.2351339083068543,0.007776049766718507,259,15,1914,1670,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,-0.060485338136333056,0.034920686252316396,0.05311085819878178,0.005267269034154533,1.0719421270252056
BASE,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.04267549900009726,0.9162784283597804,0.9251240203149251,0.9643605870020965,0.13466042154566746,0.23632160287695864,0.004976580796252928,460,17,3399,2956,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,-0.07552850008560663,0.0345267240119885,0.05192316362867744,0.002467800063688954,1.089834679190096
BASE,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.020125158000041665,0.8943362936326795,0.9067665003741291,0.9431818181818182,0.1343042071197411,0.23512747875354106,0.008090614886731391,249,15,1839,1605,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,-0.053586365358505805,0.03488293843791487,0.05311728775209501,0.0055818341541674175,1.0637363900446637
BASE,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.017798609999999826,0.8926100362029488,0.9047052499999999,0.9539078156312625,0.119,0.2116025783507446,0.00575,476,23,3977,3524,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.07251931353092056,0.1314725897920605,0.1859968214992179,0.0007324385348720522,1.0884284037437193
BASE,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.009119911999960095,0.8492352701699688,0.8709259048744693,0.9254658385093167,0.07724209434940384,0.14258373205741626,0.006220839813374806,149,12,1917,1780,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.0291445474979406,0.17323049544265667,0.25501566779254625,0.001203278348246858,1.0355381992409103
BASE,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.015851333000000523,0.8825154662309138,0.895825677758338,0.944578313253012,0.11475409836065574,0.20464630644740275,0.006733021077283372,392,23,3393,3024,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.06242474355888561,0.13571849143140474,0.19295309340255976,0.0017154596121554243,1.0761193144040122
BASE,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.008691808999969908,0.8401710716920899,0.8602284456826197,0.9289940828402367,0.08468176914778856,0.15521502718734553,0.006472491909385114,157,12,1842,1697,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.020080349020061727,0.16579082064427192,0.24238437266261698,0.0014549304442571659,1.024485521497714
BASE,MLP,72,0.1,400,TEMPORAL,8000,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.05709702299998298,0.9174490261676487,0.92357390625,0.9708920187793427,0.2585,0.40829220138203354,0.00775,1034,31,3969,2966,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.07374576347648487,0.032615311909262756,0.038732472057734224,0.0017289262418464625,1.0874072280356695
BASE,MLP,72,0.1,400,DOMAIN_OOD,3858,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.026119124000047123,0.8712317389426518,0.8917677875626742,0.9244712990936556,0.15863141524105753,0.27079646017699116,0.012960082944530845,306,25,1904,1623,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.02752847625148802,0.13248389666820523,0.1762282132627766,0.006939009186377308,1.0326281495743899
BASE,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.04514816400001109,0.9093181388167847,0.9163899804748559,0.9656699889258029,0.25526932084309134,0.4037971752720537,0.009074941451990632,872,31,3385,2544,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.06561487612562089,0.03584599106617142,0.04322749816771404,0.0030538676938370946,1.077770086980971
BASE,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.025622287000032884,0.8621875935591705,0.882750378492987,0.919093851132686,0.15318230852211434,0.26259824318076747,0.01348435814455232,284,25,1829,1570,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.018484330868006715,0.13793300338714842,0.1844264302590003,0.0074632843863987825,1.0219085686702778
DAPT,LOGREG,72,0.1,400,TEMPORAL,8000,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.08806610999999975,0.9225213574727441,0.92564925,0.9804469273743017,0.08775,0.16108306562643415,0.00175,351,7,3993,3649,0.8433749936810653,0.13705103969754254,0.24006622516556292,0.002508780732563974,-0.07914636379167883,0.04930103969754254,0.07898315953912877,-0.0007587807325639738,1.093844807333248
DAPT,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02717962899998838,0.8896127834535545,0.903322215476798,0.9571428571428572,0.06946604458268534,0.12953117448042534,0.003110419906687403,134,6,1923,1795,0.8433749936810653,0.13705103969754254,0.24006622516556292,0.002508780732563974,-0.04623778977248927,0.0675849951148572,0.11053505068513758,0.000601639174123429,1.0548247103825974
DAPT,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.05347387900008016,0.914617562814465,0.9198686680396426,0.9766666666666667,0.0857728337236534,0.15769644779332614,0.0020491803278688526,293,7,3409,3123,0.8433749936810653,0.13705103969754254,0.24006622516556292,0.002508780732563974,-0.07124256913339977,0.05127820597388914,0.08236977737223677,-0.0004596004046951213,1.0844731817604034
DAPT,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02000686599990331,0.8782842397749882,0.8929170317771191,0.952,0.06418554476806904,0.12026275896917635,0.003236245954692557,119,6,1848,1735,0.8433749936810653,0.13705103969754254,0.24006622516556292,0.002508780732563974,-0.034909246093922874,0.0728654949294735,0.11980346619638657,0.0007274652221285829,1.041392318192356
DAPT,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.017410935000043537,0.884996898704869,0.8930410000000001,0.9716981132075472,0.0515,0.09781576448243115,0.0015,206,6,3994,3794,0.7872256486890885,0.09640831758034027,0.17480719794344474,0.0035122930255895636,-0.09777125001578046,0.04490831758034027,0.07699143346101359,-0.0020122930255895635,1.1241972364322632
DAPT,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.009058463999963351,0.8299142443524469,0.8591332371774458,0.918918918918919,0.0352514256091239,0.06789815277084374,0.003110419906687403,68,6,1923,1861,0.7872256486890885,0.09640831758034027,0.17480719794344474,0.0035122930255895636,-0.042688595663358364,0.06115689197121637,0.106909045172601,-0.00040187311890216076,1.0542266321409175
DAPT,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.015551523999988603,0.8784002128951791,0.8899325703810145,0.9651162790697675,0.04859484777517564,0.09253065774804906,0.001756440281030445,166,6,3410,3250,0.7872256486890885,0.09640831758034027,0.17480719794344474,0.0035122930255895636,-0.0911745642060906,0.04781346980516463,0.08227654019539568,-0.0017558527445591186,1.1158175732179423
DAPT,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.008614072000000306,0.8141975561256012,0.8449228991457288,0.9076923076923077,0.03182308522114347,0.061490359562272015,0.003236245954692557,59,6,1848,1795,0.7872256486890885,0.09640831758034027,0.17480719794344474,0.0035122930255895636,-0.026971907436512677,0.0645852323591968,0.11331683838117272,-0.00027604707089700677,1.0342619774665969
DAPT,MLP,72,0.1,400,TEMPORAL,8000,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.060799115000008896,0.9219385096379451,0.922202,0.9887459807073955,0.15375,0.2661185633924708,0.00175,615,7,3993,3385,0.8356786661899009,0.11436672967863894,0.20456466610312765,0.002007024586051179,-0.08625984344804416,-0.03938327032136106,-0.06155389728934316,-0.00025702458605117895,1.1032213061526717
DAPT,MLP,72,0.1,400,DOMAIN_OOD,3858,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.02843534799990266,0.8832482522288178,0.8939772499147416,0.968421052631579,0.09538621047174702,0.17366682397357244,0.003110419906687403,184,6,1923,1745,0.8356786661899009,0.11436672967863894,0.20456466610312765,0.002007024586051179,-0.04756958603891681,0.01898051920689192,0.03089784212955521,0.0011033953206362238,1.0569232983483954
DAPT,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.04737292499999057,0.9152335206793778,0.9169112737140005,0.9869888475836431,0.15544496487119439,0.26858877086494687,0.0020491803278688526,531,7,3409,2885,0.8356786661899009,0.11436672967863894,0.20456466610312765,0.002007024586051179,-0.07955485448947686,-0.04107823519255545,-0.06402410476181922,4.215574181767358e-05,1.095197900470752
DAPT,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.025960144000009677,0.8721081000366391,0.8827061579441633,0.9672131147540983,0.09546925566343042,0.17378497790868924,0.003236245954692557,177,6,1848,1677,0.8356786661899009,0.11436672967863894,0.20456466610312765,0.002007024586051179,-0.036429433846738135,0.018897474015208512,0.03077968819443841,0.0012292213686413778,1.04359263353321
CONTRASTIVE,LOGREG,72,0.1,400,TEMPORAL,8000,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.08114807499998733,0.821520760175747,0.8161858124999999,0.9510961214165261,0.141,0.24559111691704769,0.00725,564,29,3971,3436,0.714158115630779,0.15500945179584122,0.26366559485530544,0.011038635223281485,-0.10736264454496802,0.014009451795841232,0.018074477938257755,-0.0037886352232814847,1.150334557845275
CONTRASTIVE,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.023583606999977746,0.7733443184442788,0.7760239674865179,0.9205607476635514,0.10212545360290305,0.1838544097060196,0.008812856402280975,197,17,1912,1732,0.714158115630779,0.15500945179584122,0.26366559485530544,0.011038635223281485,-0.05918620281349973,0.05288399819293817,0.07981118514928584,-0.00222577882100051,1.0828754886601317
CONTRASTIVE,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.04308581700001923,0.8170254753112712,0.8116944506907844,0.9517102615694165,0.13846604215456673,0.24175824175824176,0.00702576112412178,473,24,3392,2943,0.714158115630779,0.15500945179584122,0.26366559485530544,0.011038635223281485,-0.10286735968049221,0.016543409641274487,0.02190735309706368,-0.004012874099159705,1.1440400345932284
CONTRASTIVE,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.019981081999958406,0.764440500316359,0.7670432395508588,0.918918918918919,0.09169363538295577,0.16674840608141245,0.008090614886731391,170,15,1839,1684,0.714158115630779,0.15500945179584122,0.26366559485530544,0.011038635223281485,-0.050282384685579995,0.06331581641288545,0.09691718877389299,-0.002948020336550094,1.0704079160973592
CONTRASTIVE,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.02087270399999852,0.8188591472067708,0.8070685,0.9540918163672655,0.1195,0.21239724505665408,0.00575,478,23,3977,3522,0.6994203602177599,0.10964083175803403,0.19611158072696533,0.004515805318615153,-0.11943878698901089,-0.009859168241965963,-0.016285664329688754,0.001234194681384847,1.1707682443671277
CONTRASTIVE,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.010269188000052054,0.7833336128847823,0.7732521624996876,0.9378531073446328,0.08605495075168482,0.157644824311491,0.005702436495593572,166,11,1918,1763,0.6994203602177599,0.10964083175803403,0.19611158072696533,0.004515805318615153,-0.08391325266702243,0.023585881006349216,0.03846675641547434,0.0011866311769784194,1.119975421706192
CONTRASTIVE,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.01765861199999108,0.8191994438126784,0.8060304106861772,0.9556650246305419,0.11358313817330211,0.2030350601779173,0.005269320843091335,388,18,3398,3028,0.6994203602177599,0.10964083175803403,0.19611158072696533,0.004515805318615153,-0.11977908359491851,-0.0039423064152680765,-0.00692347945095198,0.0007535155244761818,1.1712547852590767
CONTRASTIVE,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.009784292000063033,0.7761022761184407,0.7699457949167315,0.916030534351145,0.06472491909385113,0.12090680100755667,0.005933117583603021,120,11,1843,1734,0.6994203602177599,0.10964083175803403,0.19611158072696533,0.004515805318615153,-0.07668191590068085,0.044915912664182905,0.07520477971940866,0.001417312264987868,1.1096363792967172
CONTRASTIVE,MLP,72,0.1,400,TEMPORAL,8000,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.060789167999928395,0.834229493955926,0.82331765625,0.951310861423221,0.127,0.22408469342743714,0.0065,508,26,3974,3492,0.7493475464179592,0.1266540642722117,0.2222222222222222,0.007024586051179127,-0.08488194753796685,-0.0003459357277882935,-0.0018624712052149328,-0.0005245860511791274,1.1132744718304886
CONTRASTIVE,MLP,72,0.1,400,DOMAIN_OOD,3858,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.03188214799990874,0.7925326923902565,0.788064012194437,0.9103448275862069,0.06842923794712286,0.12729026036644167,0.00673924313115604,132,13,1916,1797,0.7493475464179592,0.1266540642722117,0.2222222222222222,0.007024586051179127,-0.04318514597229728,0.05822482632508885,0.09493196185578054,-0.0002853429200230873,1.0576303294495744
CONTRASTIVE,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.04950246300006711,0.8342894953557086,0.8236361193227627,0.9590909090909091,0.12353629976580796,0.21887966804979253,0.005269320843091335,422,18,3398,2994,0.7493475464179592,0.1266540642722117,0.2222222222222222,0.007024586051179127,-0.08494194893774942,0.0031177645064037474,0.0033425541724296792,-0.0017552652080877924,1.1133545433541352
CONTRASTIVE,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9990769028663635,0.005,0.00468384074941452,0.12141280353200883,0.33100435799997285,0.027145042000029207,0.781608076299622,0.777585040188333,0.905511811023622,0.06202804746494067,0.11610297829379101,0.006472491909385114,115,12,1842,1739,0.7493475464179592,0.1266540642722117,0.2222222222222222,0.007024586051179127,-0.032260529881662836,0.06462601680727104,0.1061192439284312,-0.0005520941417940135,1.0430514919757528
BASE,LOGREG,72,0.25,1000,TEMPORAL,8000,0.9989858339222909,0.005,0.00468384074941452,0.16556291390728478,0.4372663130000092,0.05163526399996954,0.944772042320277,0.944207,0.9889349930843707,0.17875,0.30277366080880797,0.002,715,8,3992,3285,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.07496487877140012,-0.0048369565217391275,-0.007665400985231385,-0.0005087807325639738,1.0861856304626625
BASE,LOGREG,72,0.25,1000,DOMAIN_OOD,3858,0.9989858339222909,0.005,0.00468384074941452,0.16556291390728478,0.4372663130000092,0.024817218000066532,0.9250716547003521,0.926298581499102,0.981651376146789,0.16640746500777606,0.2845744680851064,0.003110419906687403,321,6,1923,1608,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.05526449115147525,0.007505578470484803,0.010533791738470188,0.000601639174123429,1.063536486554091
BASE,LOGREG,72,0.25,1000,TEMPLATE_OOD,6832,0.9989858339222909,0.005,0.00468384074941452,0.16556291390728478,0.4372663130000092,0.04254937199993947,0.939581767222561,0.939665128010355,0.986013986013986,0.16510538641686182,0.28284854563691075,0.00234192037470726,564,8,3408,2852,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.06977460367368415,0.008807657061399049,0.012259714186665827,-0.0001668603578567139,1.080218474390345
BASE,LOGREG,72,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9989858339222909,0.005,0.00468384074941452,0.16556291390728478,0.4372663130000092,0.020551340999986678,0.9203942810768461,0.9214483044328774,0.9794520547945206,0.15426105717367852,0.26654240447343897,0.003236245954692557,286,6,1848,1568,0.8698071635488769,0.17391304347826086,0.2951082598235766,0.002508780732563974,-0.05058711752796918,0.019651986304582342,0.028565855350137614,0.0007274652221285829,1.0581590031077348
