representation,classifier,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.005,0.9943422079086305,0.00468384074941452,0.05739514348785872,2.7412418579997393,0.8354588239261294,0.8174657499999999,0.9733333333333334,0.073,0.13581395348837208,0.002,292,8,3992,3708,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.005,0.9943422079086305,0.00468384074941452,0.05739514348785872,2.7412418579997393,0.7927463480214154,0.7796702589409791,0.9452054794520548,0.03576982892690513,0.06893106893106893,0.002073613271124935,69,4,1925,1860,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.005,0.9943422079086305,0.00468384074941452,0.05739514348785872,2.7412418579997393,0.8344977589826416,0.815370669229799,0.9694656488549618,0.0743559718969555,0.13811854268624252,0.00234192037470726,254,8,3408,3162,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9943422079086305,0.00468384074941452,0.05739514348785872,2.7412418579997393,0.7855123957794793,0.7682051926561306,0.9402985074626866,0.03398058252427184,0.06559083810515356,0.002157497303128371,63,4,1850,1791,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,IID_ORIGINAL,3051,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.7094222562985943,0.8055761327216145,0.9064327485380117,0.14650283553875237,0.25223759153783565,0.008028098344204716,155,16,1977,903,0.3467715503113733
CONTRASTIVE,XGBOOST,62,0.1,400,IID_BALANCED,2116,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.8071760709601057,0.8051098659595984,0.9393939393939394,0.14650283553875237,0.2534750613246116,0.00945179584120983,155,10,1048,903,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.8354588239261294,0.8174657499999999,0.9592476489028213,0.153,0.26390685640362227,0.0065,612,26,3974,3388,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.7927463480214154,0.7796702589409791,0.9251336898395722,0.08968377397615344,0.16351606805293006,0.007257646448937273,173,14,1915,1756,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.8344977589826416,0.815370669229799,0.9598540145985401,0.15398126463700235,0.26538849646821394,0.006440281030444965,526,22,3394,2890,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.984284281730652,0.00936768149882904,0.141280353200883,2.7412418579997393,0.7855123957794793,0.7682051926561306,0.930635838150289,0.08683926645091694,0.15885545140601876,0.006472491909385114,161,12,1842,1693,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,IID_ORIGINAL,3051,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.7094222562985943,0.8055761327216145,0.8478964401294499,0.24763705103969755,0.3833211411850768,0.023582538886101356,262,47,1946,796,0.3467715503113733
CONTRASTIVE,XGBOOST,62,0.1,400,IID_BALANCED,2116,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.8071760709601057,0.8051098659595984,0.903448275862069,0.24763705103969755,0.3887240356083086,0.026465028355387523,262,28,1030,796,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.8354588239261294,0.8174657499999999,0.9433333333333334,0.283,0.43538461538461537,0.017,1132,68,3932,2868,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.7927463480214154,0.7796702589409791,0.9134396355353075,0.20787973043027475,0.33868243243243246,0.019699326075686883,401,38,1891,1528,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.8344977589826416,0.815370669229799,0.9446640316205533,0.27985948477751754,0.43179765130984643,0.01639344262295082,956,56,3360,2460,0.5
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9539441466331483,0.01990632318501171,0.23841059602649006,2.7412418579997393,0.7855123957794793,0.7682051926561306,0.9148418491484185,0.20280474649406688,0.33200883002207504,0.018878101402373247,376,35,1819,1478,0.5
CONTRASTIVE,MLP,62,0.1,400,IID_ORIGINAL,3051,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.7193387952683561,0.8111504632944986,0.864,0.10207939508506617,0.18258664412510567,0.008529854490717512,108,17,1976,950,0.3467715503113733
CONTRASTIVE,MLP,62,0.1,400,IID_BALANCED,2116,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.812644780355594,0.8119717982711612,0.907563025210084,0.10207939508506617,0.18351741716227699,0.010396975425330813,108,11,1047,950,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPORAL,8000,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.8123860904966672,0.7943502499999999,0.9607250755287009,0.0795,0.14684830293234818,0.00325,318,13,3987,3682,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.7736194373746347,0.7650216700111608,0.9326923076923077,0.05028512182477968,0.0954254795868175,0.0036288232244686366,97,7,1922,1832,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.8138941618197745,0.7947941118801727,0.9652777777777778,0.08138173302107728,0.15010799136069114,0.002927400468384075,278,10,3406,3138,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9858248233795167,0.00468384074941452,0.10596026490066225,0.21806903699962277,0.7643035304912107,0.7497050023914007,0.93,0.05016181229773463,0.09518935516888434,0.0037756202804746495,93,7,1847,1761,0.5
CONTRASTIVE,MLP,62,0.1,400,IID_ORIGINAL,3051,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.7193387952683561,0.8111504632944986,0.8588957055214724,0.1323251417769376,0.22932022932022933,0.01154039136979428,140,23,1970,918,0.3467715503113733
CONTRASTIVE,MLP,62,0.1,400,IID_BALANCED,2116,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.812644780355594,0.8119717982711612,0.9090909090909091,0.1323251417769376,0.23102310231023102,0.013232514177693762,140,14,1044,918,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPORAL,8000,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.8123860904966672,0.7943502499999999,0.9514767932489452,0.11275,0.2016092981671882,0.00575,451,23,3977,3549,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.7736194373746347,0.7650216700111608,0.9079754601226994,0.0767236910316226,0.14149139579349904,0.007776049766718507,148,15,1914,1781,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.8138941618197745,0.7947941118801727,0.9537712895377128,0.11475409836065574,0.2048602038149987,0.0055620608899297425,392,19,3397,3024,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9781566858291627,0.00936768149882904,0.13024282560706402,0.21806903699962277,0.7643035304912107,0.7497050023914007,0.9006622516556292,0.07335490830636461,0.13566084788029925,0.008090614886731391,136,15,1839,1718,0.5
CONTRASTIVE,MLP,62,0.1,400,IID_ORIGINAL,3051,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.7193387952683561,0.8111504632944986,0.8664495114006515,0.2514177693761815,0.38974358974358975,0.020572002007024585,266,41,1952,792,0.3467715503113733
CONTRASTIVE,MLP,62,0.1,400,IID_BALANCED,2116,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.812644780355594,0.8119717982711612,0.9140893470790378,0.2514177693761815,0.39436619718309857,0.023629489603024575,266,25,1033,792,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPORAL,8000,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.8123860904966672,0.7943502499999999,0.9379310344827586,0.204,0.3351129363449692,0.0135,816,54,3946,3184,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.7736194373746347,0.7650216700111608,0.8973607038123167,0.15863141524105753,0.2696035242290749,0.018144116122343183,306,35,1894,1623,0.5
CONTRASTIVE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.8138941618197745,0.7947941118801727,0.9425901201602136,0.2066744730679157,0.339015606242497,0.012587822014051522,706,43,3373,2710,0.5
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9493690729141236,0.01990632318501171,0.22075055187637968,0.21806903699962277,0.7643035304912107,0.7497050023914007,0.9011976047904192,0.16235167206040993,0.27513711151736747,0.01779935275080906,301,33,1821,1553,0.5
BASE,LOGREG,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.8621631846084108,0.8979993303594718,0.9754601226993865,0.1502835538752363,0.26044226044226043,0.002007024586051179,159,4,1989,899,0.3467715503113733
BASE,LOGREG,62,0.25,1000,IID_BALANCED,2116,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.9101010488366469,0.8977053040833901,0.9814814814814815,0.1502835538752363,0.260655737704918,0.002835538752362949,159,3,1055,899,0.5
BASE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.9298274500182462,0.9253274375,0.9919759277833501,0.24725,0.3958375025015009,0.002,989,8,3992,3011,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.9010605181257381,0.8973155630373327,0.9887387387387387,0.22757905650596164,0.36999578592498944,0.002592016588906169,439,5,1924,1490,0.5
BASE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.9263277616319344,0.9215257858047815,0.9903961584633854,0.24151053864168617,0.38832666509767005,0.00234192037470726,825,8,3408,2591,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9986783643166323,0.00468384074941452,0.1390728476821192,0.40886993700041785,0.8968117348118001,0.8932207571256178,0.9875930521091811,0.21467098166127294,0.3526805494018609,0.002696871628910464,398,5,1849,1456,0.5
BASE,LOGREG,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.8621631846084108,0.8979993303594718,0.9758064516129032,0.3431001890359168,0.5076923076923077,0.004515805318615153,363,9,1984,695,0.3467715503113733
BASE,LOGREG,62,0.25,1000,IID_BALANCED,2116,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.9101010488366469,0.8977053040833901,0.981081081081081,0.3431001890359168,0.5084033613445378,0.006616257088846881,363,7,1051,695,0.5
BASE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.9298274500182462,0.9253274375,0.9808955223880597,0.41075,0.5790308370044053,0.008,1643,32,3968,2357,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.9010605181257381,0.8973155630373327,0.9687074829931973,0.3691031622602385,0.5345345345345346,0.011923276308968377,712,23,1906,1217,0.5
BASE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.9263277616319344,0.9215257858047815,0.9789768745620182,0.40895784543325525,0.5769151352467479,0.008782201405152224,1397,30,3386,2019,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.991473398920608,0.00936768149882904,0.3598233995584989,0.40886993700041785,0.8968117348118001,0.8932207571256178,0.9686609686609686,0.3667745415318231,0.5320813771517997,0.011866235167206042,680,22,1832,1174,0.5
BASE,LOGREG,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.8621631846084108,0.8979993303594718,0.9430485762144054,0.5321361058601134,0.6803625377643504,0.017059708981435023,563,34,1959,495,0.3467715503113733
BASE,LOGREG,62,0.25,1000,IID_BALANCED,2116,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.9101010488366469,0.8977053040833901,0.9690189328743546,0.5321361058601134,0.6870042708968883,0.017013232514177693,563,18,1040,495,0.5
BASE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.9298274500182462,0.9253274375,0.9568162574089755,0.565,0.7104684061615844,0.0255,2260,102,3898,1740,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.9010605181257381,0.8973155630373327,0.9321394910461829,0.5127008812856402,0.6615384615384615,0.03732503888024884,989,72,1857,940,0.5
BASE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.9263277616319344,0.9215257858047815,0.9524276606179499,0.5685011709601874,0.7120073327222731,0.028395784543325527,1942,97,3319,1474,0.5
BASE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9477602469839544,0.01990632318501171,0.5717439293598234,0.40886993700041785,0.8968117348118001,0.8932207571256178,0.9306243805748265,0.5064724919093851,0.6559552916521132,0.037756202804746494,939,70,1784,915,0.5
BASE,XGBOOST,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.8495635672980375,0.8970403975350401,0.9842767295597484,0.29584120982986767,0.45494186046511625,0.002508780732563974,313,5,1988,745,0.3467715503113733
BASE,XGBOOST,62,0.25,1000,IID_BALANCED,2116,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.9038259759270337,0.8971174702777649,0.9873817034700315,0.29584120982986767,0.4552727272727273,0.003780718336483932,313,4,1054,745,0.5
BASE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.9185938713307445,0.9110270625,0.9894394800974817,0.3045,0.4656853374115848,0.00325,1218,13,3987,2782,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.8846979755026226,0.8782940042853599,0.9765013054830287,0.19388284085018145,0.3235294117647059,0.004665629860031105,374,9,1920,1555,0.5
BASE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.911678703349172,0.9033431667480216,0.9876425855513308,0.30415690866510536,0.4650850492390331,0.0038056206088992973,1039,13,3403,2377,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.992563307285309,0.00468384074941452,0.2980132450331126,3.7985961929998666,0.8746033024966917,0.8678890739169748,0.9742120343839542,0.18338727076591155,0.30866999546073537,0.0048543689320388345,340,9,1845,1514,0.5
BASE,XGBOOST,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.8495635672980375,0.8970403975350401,0.9595505617977528,0.40359168241965976,0.5681969394544245,0.009031610637230306,427,18,1975,631,0.3467715503113733
BASE,XGBOOST,62,0.25,1000,IID_BALANCED,2116,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.9038259759270337,0.8971174702777649,0.9726651480637813,0.40359168241965976,0.5704742818971276,0.011342155009451797,427,12,1046,631,0.5
BASE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.9185938713307445,0.9110270625,0.9806927881885292,0.43175,0.5995486894636348,0.0085,1727,34,3966,2273,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.8846979755026226,0.8782940042853599,0.9646539027982327,0.33955417314670816,0.5023006134969326,0.012441679626749611,655,24,1905,1274,0.5
BASE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.911678703349172,0.9033431667480216,0.9771351714862139,0.4253512880562061,0.5926983479502346,0.009953161592505855,1453,34,3382,1963,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9780477285385133,0.00936768149882904,0.44150110375275936,3.7985961929998666,0.8746033024966917,0.8678890739169748,0.9612277867528272,0.3209277238403452,0.48119692680954307,0.012944983818770227,595,24,1830,1259,0.5
BASE,XGBOOST,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.8495635672980375,0.8970403975350401,0.9343971631205674,0.498109640831758,0.6498150431565968,0.018564977420973405,527,37,1956,531,0.3467715503113733
BASE,XGBOOST,62,0.25,1000,IID_BALANCED,2116,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.9038259759270337,0.8971174702777649,0.9634369287020109,0.498109640831758,0.6566978193146418,0.01890359168241966,527,20,1038,531,0.5
BASE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.9185938713307445,0.9110270625,0.9637712789175032,0.552,0.7019551740581783,0.02075,2208,83,3917,1792,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.8846979755026226,0.8782940042853599,0.9420731707317073,0.48055987558320373,0.6364572605561277,0.029548989113530325,927,57,1872,1002,0.5
BASE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.911678703349172,0.9033431667480216,0.9589397089397089,0.5401053864168618,0.6910112359550562,0.023126463700234193,1845,79,3337,1571,0.5
BASE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9338761568069459,0.01990632318501171,0.5253863134657837,3.7985961929998666,0.8746033024966917,0.8678890739169748,0.9392575928008999,0.45037756202804746,0.6088224571636894,0.02912621359223301,835,54,1800,1019,0.5
BASE,MLP,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.8527395629635568,0.8994296673517993,0.9791666666666666,0.3553875236294896,0.521497919556172,0.004014049172102358,376,8,1985,682,0.3467715503113733
BASE,MLP,62,0.25,1000,IID_BALANCED,2116,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9085741599882311,0.8996948267051647,0.9947089947089947,0.3553875236294896,0.5236768802228412,0.001890359168241966,376,2,1056,682,0.5
BASE,MLP,62,0.25,1000,TEMPORAL,8000,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9157362715187515,0.902927375,0.9869451697127938,0.378,0.5466377440347071,0.005,1512,20,3980,2488,0.5
BASE,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.8817100173567283,0.8682454721676004,0.973404255319149,0.2846034214618974,0.4404332129963899,0.007776049766718507,549,15,1914,1380,0.5
BASE,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9105415885372715,0.8971975110925855,0.9849445324881141,0.3638758782201405,0.5314236853356135,0.0055620608899297425,1243,19,3397,2173,0.5
